pulse_years,Teff_K,radius_cm,photon_luminosity_erg_s,nuclear_power_erg_s,logg,run
2961137.78427495,6216.338350225606,7979757565.325524,6.775472296629555e+31,2.3084764197649227e+31,5.318932239698107,40
2973937.78427495,6214.784620787042,7967071417.836379,6.747196378559177e+31,2.297400157763695e+31,5.320314213511013,40
2980337.78427495,6214.005199178176,7960745872.078397,6.733107841368352e+31,2.291900552978922e+31,5.321004113379185,40
2986737.78427495,6213.225558799425,7954442109.098451,6.719075667757346e+31,2.286427348262027e+31,5.321692183070557,40
2996337.78427495,6212.057872182717,7945039120.985053,6.698162086410271e+31,2.2782677056824594e+31,5.322719554031421,40
3005937.78427495,6210.890269983438,7935685288.047821,6.677377035426298e+31,2.2701664381672043e+31,5.323742761385048,40
3009137.78427495,6210.499885491794,7932570627.971247,6.67045913927288e+31,2.267478171079061e+31,5.324083738921279,40
3012337.78427495,6210.109427680257,7929461259.415365,6.663554829078683e+31,2.2647963063417934e+31,5.324424270735338,40
3017137.78427495,6209.524083717844,7924810008.808291,6.653230691813523e+31,2.260785726713748e+31,5.32493391573797,40
3021937.78427495,6208.938701131939,7920170824.591413,6.642937813127676e+31,2.2567894215530724e+31,5.325442536653243,40
3029137.78427495,6208.061709562111,7913241000.233642,6.627572491530553e+31,2.2508221726327185e+31,5.326202849011591,40
3036337.78427495,6207.184881993264,7906338236.233505,6.612278002103377e+31,2.244886633537475e+31,5.326960854635025,40
3045129.412384323,6206.115240462236,7897951037.375146,6.593709621021446e+31,2.2376821322689934e+31,5.327882759938503,40
3053921.0404936955,6205.045881557071,7889603510.435187,6.575245095130061e+31,2.230524120301677e+31,5.3288012771703945,40
3066356.1818909463,6203.536527435235,7877879736.584512,6.549341992184732e+31,2.220479782675414e+31,5.330092940817399,41
3078791.323288197,6202.027709022832,7866233461.0013895,6.523641289421961e+31,2.21052639958716e+31,5.33137797074053,41
3091591.323288197,6200.478253635915,7854329438.970952,6.497414626440836e+31,2.200374937836471e+31,5.332693407624384,41
3104391.323288197,6198.928814210658,7842504356.952083,6.471392398812754e+31,2.1903173730300965e+31,5.334002096728732,41
3117191.323288197,6197.379225929322,7830757211.735754,6.445571153144694e+31,2.1803524605736824e+31,5.335304115782906,41
3129991.323288197,6195.82955522505,7819087272.046408,6.4199488747540665e+31,2.170478978242105e+31,5.336599513026213,41
3142791.323288197,6194.279887885426,7807493851.503769,6.394523717012193e+31,2.1606957239441144e+31,5.337888332238049,41
3155591.323288197,6192.730249305791,7795976277.64191,6.369293620147358e+31,2.151001516778816e+31,5.339170616150582,41
3168391.323288197,6191.180890037719,7784533771.699007,6.344257289960785e+31,2.1413951975089527e+31,5.340446419848368,41
3181191.323288197,6189.631876776576,7773165606.177316,6.319412768728196e+31,2.1318756272029858e+31,5.341715793247152,41
3193991.323288197,6188.08332616195,7761871162.51228,6.294758492845915e+31,2.1224416870669795e+31,5.342978774596258,41
3206791.323288197,6186.535105165389,7750649473.297178,6.270291331512465e+31,2.113092275308696e+31,5.344235441689446,41
3219591.323288197,6184.987212162527,7739499838.736183,6.246009146237801e+31,2.103826307658819e+31,5.345485842961579,41
3232391.323288197,6183.43965523368,7728421569.433597,6.221909871666757e+31,2.0946427180906707e+31,5.34673002617737,41
3245191.323288197,6181.892385240307,7717413999.745955,6.197991267557179e+31,2.0855404571603874e+31,5.347968036918169,41
3257991.323288197,6180.345599952167,7706476377.609072,6.174251961042942e+31,2.076518492139009e+31,5.349199930978413,41
3270791.323288197,6178.799266961646,7695608001.80092,6.150689750245838e+31,2.067575810634153e+31,5.3504257589398465,41
3283591.323288197,6177.2532608442125,7684808241.53379,6.127302195063971e+31,2.0587114145899393e+31,5.351645563914312,41
3296391.323288197,6175.707705238354,7674076410.952497,6.104087774957226e+31,2.049924320452513e+31,5.35285939569081,41
3309191.323288197,6174.163132267023,7663411645.967091,6.081046304953448e+31,2.0412135637496597e+31,5.35406732473714,41
3321991.323288197,6172.619062949957,7652813333.038172,6.0581740165336005e+31,2.032578193025632e+31,5.355269393670825,41
3334791.323288197,6171.075602762795,7642280817.539816,6.035469404056912e+31,2.0240172725983904e+31,5.3564656502062835,41
3347591.323288197,6169.532742395154,7631813456.707955,6.012930542519965e+31,2.015529881498338e+31,5.357656141158976,41
3360391.323288197,6167.990601514824,7621410582.937726,5.990555984370788e+31,2.007115114342792e+31,5.358840916617092,41
3373191.323288197,6166.449224833001,7611071530.018447,5.968344002761564e+31,1.998772079629105e+31,5.360020026964888,41
3385991.323288197,6164.908524926932,7600795687.21756,5.94629246051399e+31,1.9904998997617074e+31,5.36119351669903,41
3392391.323288197,6164.136343228585,7595670443.9885645,5.935301331438003e+31,1.9863886857166177e+31,5.3617794068442635,41
3398791.323288197,6163.364165505344,7590560644.871853,5.924348874992033e+31,1.982294872833323e+31,5.362363925183484,41
3408391.323288197,6162.207636553784,7582933085.354176,5.908011871277113e+31,1.976187601859574e+31,5.363237186766305,41
3417991.323288197,6161.051553960308,7575340399.557358,5.891763119593938e+31,1.9701188719799625e+31,5.364107328560075,41
3424391.323288197,6160.280072112186,7570292542.330826,5.880967175643111e+31,1.9660935874061946e+31,5.364686309082976,41
3430791.323288197,6159.508690671674,7565259920.336371,5.87020945176379e+31,1.9620851801980188e+31,5.365263926595818,41
3440391.323288197,6158.353409995906,7557747431.565662,5.854162616823812e+31,1.956105039845131e+31,5.366126885294689,41
3449991.323288197,6157.198532452213,7550269049.644586,5.83820156357683e+31,1.9501622895232733e+31,5.366986778523211,41
3451956.1818909463,6156.961515718811,7548738870.851986,5.834936867174656e+31,1.948950036577218e+31,5.367162829350319,41
3453921.0404936955,6156.724554299648,7547210068.640015,5.831675819485071e+31,1.9477393359496634e+31,5.367338757440566,41
3456868.3283978193,6156.369288829944,7544920163.92764,5.826792467224277e+31,1.9459262852282556e+31,5.367602336663108,42
3459815.616301943,6156.0140002385315,7542633394.636037,5.8219168068886695e+31,1.9441167064972253e+31,5.367865634828308,42
3464236.5481581287,6155.481395771487,7539210754.101221,5.81462164556826e+31,1.9414090475084155e+31,5.36825986617261,42
3468657.4800143144,6154.948901925645,7535795220.520148,5.807344429025297e+31,1.938709144502004e+31,5.368653457369826,42
3475288.877798593,6154.1510859271875,7530688856.258905,5.79647044215489e+31,1.9346742588796823e+31,5.369242225365029,42
3481920.2755828714,6153.3535799915735,7525598423.287456,5.78563676899298e+31,1.9306566421836822e+31,5.369829553965549,42
3491867.3722592895,6152.159499718923,7518000584.960067,5.769479791247093e+31,1.924663480635187e+31,5.370706923679733,42
3501814.468935707,6150.966163681624,7510438076.637713,5.753412227999984e+31,1.9187085732312614e+31,5.371581094572646,42
3514614.468935707,6149.433458629255,7500766766.97026,5.732886577548503e+31,1.911102708241159e+31,5.372700311063596,42
3527414.468935707,6147.902008130456,7491152490.921059,5.712505386742421e+31,1.9035588610835434e+31,5.373814358581125,42
3540214.468935707,6146.3716198130505,7481594496.547151,5.692266065783928e+31,1.896076307060692e+31,5.374923302659849,42
3553014.468935707,6144.842212238294,7472092152.923784,5.672166642380827e+31,1.8886543304183026e+31,5.3760271952458,42
3565814.468935707,6143.31378531593,7462644878.363642,5.652205535050115e+31,1.881292226638348e+31,5.377126082959498,42
3578614.468935707,6141.786221710206,7453252168.74553,5.632380861532902e+31,1.8739892999854438e+31,5.378220003756501,42
3591414.468935707,6140.259590983905,7443913503.950125,5.612691415302114e+31,1.8667448655377638e+31,5.3793089977864685,42
3604214.468935707,6138.73388250216,7434628381.349975,5.593135731539808e+31,1.8595582482687339e+31,5.380393103490809,42
3617014.468935707,6137.209334765549,7425396386.057686,5.573713393351143e+31,1.8524287850569007e+31,5.381472349371212,42
3629814.468935707,6135.685546000506,7416216967.751055,5.554421460746426e+31,1.8453558203470098e+31,5.382546780063064,42
3642614.468935707,6134.162996457758,7407089520.691179,5.535260124397997e+31,1.8383387098362511e+31,5.3836164470489125,42
3655414.468935707,6132.6416126153945,7398013531.196803,5.516227709347957e+31,1.8313768191257132e+31,5.384681391382005,42
3668214.468935707,6131.121093241799,7388988609.168946,5.497321921764326e+31,1.824469521599799e+31,5.385741639912644,42
3681014.468935707,6129.60151787752,7380014328.87752,5.478541798724156e+31,1.817616200146082e+31,5.386797223937012,42
3693814.468935707,6128.083015313273,7371090224.3658085,5.459886498694018e+31,1.8108162468891695e+31,5.387848179763189,42
3706614.468935707,6126.565558108639,7362215853.021757,5.441354663372031e+31,1.8040690628576085e+31,5.388894541238593,42
3719414.468935707,6125.049143412074,7353390778.407696,5.422945041070518e+31,1.7973740579898525e+31,5.389936341760377,42
3732214.468935707,6123.533799971058,7344614574.83,5.404656516627635e+31,1.7907306504341208e+31,5.390973613729524,42
3745014.468935707,6122.019563117863,7335886809.860308,5.386487995711832e+31,1.7841382666840586e+31,5.39200639061171,42
3757814.468935707,6120.506535724738,7327207023.958977,5.36843858851446e+31,1.777596342150886e+31,5.393034709356462,42
3770614.468935707,6118.994690378903,7318574786.10989,5.350506995888227e+31,1.7711043202530285e+31,5.3940586038121,42
3783414.468935707,6117.483981194514,7309989684.830606,5.332691892668483e+31,1.764661651776373e+31,5.395078105772837,42
3796214.468935707,6115.974530460718,7301451269.128039,5.314992491112885e+31,1.7582677958877633e+31,5.396093251988081,42
3809014.468935707,6114.4663514059675,7292959094.641715,5.297407638738176e+31,1.7519222224971029e+31,5.397104078693123,42
3821814.468935707,6112.958984628751,7284512876.963246,5.279934790147111e+31,1.7456244025936752e+31,5.398110603321902,42
3834614.468935707,6111.452623132016,7276112262.846115,5.262573573438928e+31,1.7393738161764148e+31,5.39911285170765,42
3847414.468935707,6109.947395080954,7267756854.664497,5.24532332916642e+31,1.7331699519925998e+31,5.4001108552065045,42
3860214.468935707,6108.443454592621,7259446211.68129,5.228183427100774e+31,1.727012307495594e+31,5.401104650575352,42
3873014.468935707,6106.9364588278195,7251181367.016377,5.211140008069428e+31,1.7209003707888226e+31,5.402094098288881,42
3885814.468935707,6105.431263053866,7242961378.088183,5.194207848861263e+31,1.7148336552846402e+31,5.403079295213827,42
3898614.468935707,6103.927664504096,7234785578.246811,5.17738477507821e+31,1.7088116801504838e+31,5.404060305627783,42
3911414.468935707,6102.425544241137,7226653421.352639,5.160669087371911e+31,1.7028339705265052e+31,5.4050371797099475,42
3924214.468935707,6100.9248472422105,7218564422.049088,5.144059402890341e+31,1.696900057691718e+31,5.406009960644631,42
3937014.468935707,6099.425540802852,7210518146.5495405,5.127554498034492e+31,1.691009479274709e+31,5.406978685688633,42
3949814.468935707,6097.9275717012315,7202514187.683056,5.111153127437098e+31,1.6851617790010796e+31,5.407943389144731,42
3962614.468935707,6096.4307707476055,7194552094.160495,5.094853605233092e+31,1.6793565083869883e+31,5.4089041108823634,42
3975414.468935707,6094.935427347127,7186631572.292528,5.078656011436912e+31,1.6735932230822127e+31,5.409860871985939,42
3988214.4689357076,6093.441527278079,7178752213.526288,5.062559249732396e+31,1.6678714845767239e+31,5.410813707615615,42
4001014.4689357076,6091.949066713314,7170913625.730136,5.046562289309003e+31,1.6621908606332148e+31,5.41176265118058,42
4013814.4689357076,6090.457738707459,7163115518.811688,5.030663248473429e+31,1.6565509236616729e+31,5.41270772394524,42
4026614.4689357076,6088.967937878706,7155357467.208952,5.014862384513563e+31,1.6509512535917344e+31,5.413648963792362,42
4039414.4689357076,6087.479653570878,7147639082.743264,4.999158668014307e+31,1.6453914357676312e+31,5.414586404305985,42
4052214.4689357076,6085.99267604836,7139960058.404517,4.983550538144435e+31,1.6398710601624245e+31,5.4155200694193155,42
4065014.4689357076,6084.506968252458,7132320093.920017,4.968037021262037e+31,1.6343897222156555e+31,5.4164499824252434,42
4077814.4689357076,6083.022695018687,7124718841.033039,4.952617741659161e+31,1.6289470236307445e+31,5.417376172642504,42
4090614.4689357076,6081.539828700193,7117155972.2289715,4.937291727454856e+31,1.6235425713080888e+31,5.418298667058658,42
4103414.4689357076,6080.058368082782,7109631169.259712,4.922058112219637e+31,1.618175977175254e+31,5.419217491717859,42
4116214.4689357076,6078.57828637272,7102144124.936551,4.906915968098102e+31,1.6128468570381227e+31,5.4201326714948594,42
4129014.4689357076,6077.099566326077,7094694537.7077465,4.891864412406301e+31,1.6075548334426616e+31,5.421044230751043,42
4141814.4689357076,6075.622026170239,7087282163.882564,4.876902120000937e+31,1.602299532927579e+31,5.421952186929776,42
4154614.4689357076,6074.145967485925,7079906676.658238,4.8620292105965275e+31,1.5970805876388532e+31,5.422856567813889,42
4167414.4689357076,6072.671428754356,7072567747.205262,4.847244955971165e+31,1.5918976341222336e+31,5.423757401619975,42
4180214.4689357076,6071.198320098114,7065265086.145199,4.832548277569363e+31,1.5867503128979312e+31,5.4246547118997155,42
4193014.4689357076,6069.726575065376,7057998422.942428,4.817938205408052e+31,1.581638270379559e+31,5.4255485200502935,42
4205814.468935708,6068.25637632552,7050767453.950201,4.803414520521476e+31,1.5765611574446048e+31,5.42643885170212,42
4218614.468935708,6066.78786277187,7043571880.920867,4.7889768719751355e+31,1.5715186299877245e+31,5.427325731990162,42
4225014.468935708,6066.052657459632,7039981434.086495,4.781777147187727e+31,1.5690091777123061e+31,5.427768606383191,42
4231414.468935708,6065.317694884676,7036399657.551532,4.774598012972696e+31,1.5665082531446834e+31,5.428210636421449,42
4241014.468935708,6064.216915248972,7031047633.838864,4.763877561807821e+31,1.5627735415695792e+31,5.42887155362396,42
4250614.468935708,6063.116761174667,7025715208.887278,4.753203527140976e+31,1.559057767285423e+31,5.429530551109693,42
4252267.754714701,6062.926917479521,7024797032.135103,4.7513661036706e+31,1.558419414215406e+31,5.429644072692567,42
4253921.040493695,6062.737086280139,7023879419.399068,4.749530011506526e+31,1.5577816196024092e+31,5.429757539366734,42
4268321.040493695,6061.091200718661,7015936900.261109,4.7336508862037095e+31,1.5522545592313335e+31,5.430740285158691,43
4282721.040493695,6059.447554368415,7008037737.583388,4.717876715053406e+31,1.5467692032559857e+31,5.431718770420959,43
4302119.847354022,6057.240101346089,6997477279.675177,4.696818199864633e+31,1.5394472194702397e+31,5.4330286399857535,43
4321518.654214349,6055.036229345624,6986993164.251545,4.675943139912935e+31,1.5321989752352767e+31,5.434330997296289,43
4332842.963424237,6053.7479633011935,6980895598.650994,4.663814093969424e+31,1.5279991346229894e+31,5.4350893479122,43
4344167.272634125,6052.460689028053,6974823420.441193,4.65174548159203e+31,1.5238238750575155e+31,5.43584519966085,43
4361153.736448957,6050.535187985395,6965775318.385054,4.63378296818877e+31,1.5176089406362967e+31,5.436972709725543,43
4378140.200263789,6048.612542077845,6956783727.31533,4.615956077430545e+31,1.5114481052864758e+31,5.4380946296011095,43
4388817.634512015,6047.403007551662,6951151726.460256,4.604800117263068e+31,1.507601272277651e+31,5.438798097642146,43
4399495.0687602395,6046.194328639647,6945541620.180411,4.59369591469286e+31,1.5037753991400731e+31,5.43949939780667,43
4415511.220132578,6044.386045042748,6937178321.417773,4.577160001307199e+31,1.4980775408786807e+31,5.440545917496699,43
4431527.371504916,6042.580108235075,6928863874.483876,4.5607401179560635e+31,1.492425878952729e+31,5.441587575615209,43
4452413.03957173,6040.232006774288,6918106710.187521,4.539526911784172e+31,1.4851267757023903e+31,5.442937120775601,43
4473298.707638544,6037.88841811752,6907430250.542806,4.5185068872851585e+31,1.4779040951322985e+31,5.444278617585399,43
4497296.052903507,6035.203040657659,6895270245.561418,4.494607032327536e+31,1.4696999004347747e+31,5.445809049816714,43
4521293.39816847,6032.522565106673,6883213631.468972,4.470951086547947e+31,1.4615933256561545e+31,5.447329136454377,43
4546893.39816847,6029.669602652868,6870469021.535833,4.445989515268584e+31,1.4530520041040543e+31,5.448938862515912,43
4572493.39816847,6026.822664405667,6857838503.394598,4.4212977078767895e+31,1.4446178666084002e+31,5.450537126794324,43
4598093.39816847,6023.98177936182,6845320249.190943,4.396871168659305e+31,1.436288972205932e+31,5.452124092349996,43
4623693.39816847,6021.146452609675,6832912763.04478,4.372704359948514e+31,1.4280634160825954e+31,5.45369988192477,43
4636493.39816847,6019.725817299864,6826732040.913314,4.360679383498994e+31,1.4239852923117716e+31,5.4544859210165875,cool5500_nominal_v1
4649293.39816847,6018.306383124864,6820578401.494995,4.348717384642982e+31,1.419932357123483e+31,5.455269223143521,cool5500_nominal_v1
4658893.39816847,6017.241779318641,6815977616.273069,4.339780467214659e+31,1.4169083947245378e+31,5.4558553229498115,cool5500_nominal_v1
4668493.39816847,6016.177940412714,6811392016.615343,4.330878940334682e+31,1.4138983830282905e+31,5.456439882041224,cool5500_nominal_v1
4682893.39816847,6014.5859210922035,6804549539.990684,4.317608843772639e+31,1.4094107651149963e+31,5.457312873476576,cool5500_nominal_v1
4697293.39816847,6012.995927550156,6797741018.792003,4.304418298871594e+31,1.4049539899321353e+31,5.458182404507596,cool5500_nominal_v1
4717803.281860357,6010.738759603842,6788115090.149926,4.285795124870844e+31,1.398661456623728e+31,5.459413239976034,cool5500_nominal_v1
4738313.165552245,6008.485827312377,6778556601.6801815,4.267329899599096e+31,1.3924299577311906e+31,5.46063718040267,cool5500_nominal_v1
4762936.03681211,6005.870197825144,6767214101.402372,4.24565989603149e+31,1.3850309084168611e+31,5.462091800162859,cool5500_nominal_v1
4787558.908071974,6003.174342885426,6755914955.932686,4.223901417313536e+31,1.37771701234262e+31,5.463543286027956,cool5500_nominal_v1
4800358.908071974,6001.770006290802,6750062414.670482,4.212642191087368e+31,1.3739451084124148e+31,5.464296056883299,cool5500_nominal_v1
4813158.908071974,6000.3673869449485,6744235662.225786,4.201442681278817e+31,1.3701956831307796e+31,5.465046159356802,cool5500_nominal_v1
4832358.908071974,5998.372754222315,6735522539.741606,4.185024357193229e+31,1.3646160571308232e+31,5.466169046425054,cool5500_nominal_v1
4851558.908071974,5996.389475028259,6726839252.098528,4.168722946563605e+31,1.3590862455589564e+31,5.467289534639363,cool5500_nominal_v1
4875727.48692656,5993.8840184786595,6715974940.073907,4.148327876576311e+31,1.3521974883879481e+31,5.468693500125101,cool5500_nominal_v1
4899896.065781147,5991.373440826056,6705181558.947822,4.128081321125503e+31,1.3453851226011461e+31,5.470090550185586,cool5500_nominal_v1
4912696.065781147,5990.039727012181,6699482575.80593,4.11739881676479e+31,1.3418049251702355e+31,5.4708291101540345,cool5500_nominal_v1
4925496.065781147,5988.705424863985,6693804551.992664,4.10676130234317e+31,1.3382456519396897e+31,5.471565578963945,cool5500_nominal_v1
4944696.065781147,5986.707008617482,6685338875.1907835,4.090915130099505e+31,1.332947874341597e+31,5.472664781534369,cool5500_nominal_v1
4963896.065781147,5984.709818598145,6676922586.800132,4.0751788425915785e+31,1.3276960993803702e+31,5.473758952038341,cool5500_nominal_v1
4976151.455431001,5983.433739720485,6671568796.674884,4.065177211662423e+31,1.3243660907659321e+31,5.474455696431859,cool5500_nominal_v1
4988406.845080856,5982.158297037654,6666235103.5831175,4.055220342869059e+31,1.3210544576139045e+31,5.475150381589541,cool5500_nominal_v1
5006789.929555639,5980.249634447694,6658282401.702186,4.0403898905866456e+31,1.316123184844081e+31,5.476187211614149,cool5500_nominal_v1
5025173.014030421,5978.343334061664,6650375192.863861,4.025661987725858e+31,1.3112323801988602e+31,5.477219339023068,cool5500_nominal_v1
5049336.132841071,5975.844649211661,6640062835.585935,4.0064818006739993e+31,1.3048670457615623e+31,5.4785672556983265,cool5500_nominal_v1
5073499.251651721,5973.350702939606,6629827821.703809,3.987476661422043e+31,1.2985696643237003e+31,5.479907134389855,cool5500_nominal_v1
5086299.251651721,5972.0278926090205,6624424592.633482,3.977454607711036e+31,1.2952583463064186e+31,5.480615312452664,cool5500_nominal_v1
5099099.251651721,5970.706034300689,6619042642.208358,3.9674797250132016e+31,1.2919656814764638e+31,5.481321276067397,cool5500_nominal_v1
5118299.251651721,5968.728515300772,6611020121.353958,3.9526272580304457e+31,1.2870634461485838e+31,5.482374676048131,cool5500_nominal_v1
5137499.251651721,5966.754018839788,6603045403.712487,3.9378820613185453e+31,1.282202277715545e+31,5.483423066879955,cool5500_nominal_v1
5150016.757938482,5965.466297171137,6597864831.382477,3.928312369086593e+31,1.2790534685152142e+31,5.484104805957475,cool5500_nominal_v1
5162534.264225242,5964.179761176515,6592704235.109178,3.9187872345388394e+31,1.275921784511258e+31,5.484784448689454,cool5500_nominal_v1
5181310.523655383,5962.2553609137385,6585010373.869077,3.90460241525633e+31,1.271258048651482e+31,5.485798707067309,cool5500_nominal_v1
5200086.783085523,5960.334068695586,6577361064.93297,3.8905175176170086e+31,1.2666320475858396e+31,5.486808267707885,cool5500_nominal_v1
5225028.645911135,5957.790577457807,6567280384.182735,3.8719848611898354e+31,1.2605471432318685e+31,5.488140517019939,cool5500_nominal_v1
5249970.508736747,5955.252822353534,6557276203.98976,3.8536242804595963e+31,1.254526980765601e+31,5.489464679422245,cool5500_nominal_v1
5262770.508736747,5953.948870122213,6552159299.658011,3.844243592869218e+31,1.2514597564795886e+31,5.490142738650024,cool5500_nominal_v1
5275570.508736747,5952.646096339991,6547062078.89159,3.834906422656878e+31,1.2484092209096718e+31,5.49081871622141,cool5500_nominal_v1
5294770.508736747,5950.697487708134,6539462653.354103,3.82100160191992e+31,1.2438663837174744e+31,5.491827506260043,cool5500_nominal_v1
5313970.508736747,5948.752305398715,6531907193.532788,3.8071953053257e+31,1.2393603146221592e+31,5.4928316228637355,cool5500_nominal_v1
5326752.256487496,5947.457103460561,6526895357.04906,3.798045592321177e+31,1.2363794279883524e+31,5.4934983342341,cool5500_nominal_v1
5339534.004238245,5946.1631856554095,6521902699.588269,3.78893823895998e+31,1.2334145368692316e+31,5.494163003480003,cool5500_nominal_v1
5358706.625864369,5944.227770951869,6514458799.432643,3.7753746344178247e+31,1.2289988270830423e+31,5.495154950539167,cool5500_nominal_v1
5377879.247490492,5942.295642444949,6507057629.370847,3.761905893960727e+31,1.2246183737061274e+31,5.496142327909896,cool5500_nominal_v1
5389332.7851599865,5941.140929813565,6502649922.741466,3.7538919337006777e+31,1.2220168258706725e+31,5.4967308861791935,cool5500_nominal_v1
5400786.322829481,5939.987282299998,6498257172.730505,3.745910967532916e+31,1.2194276459063112e+31,5.497317844350259,cool5500_nominal_v1
5412239.860498975,5938.8347720485435,6493879349.241382,3.737963036121473e+31,1.2168507462370367e+31,5.497903202933219,cool5500_nominal_v1
5423693.39816847,5937.683391396165,6489516403.093258,3.730047956864333e+31,1.2142860416253443e+31,5.498486965007314,cool5500_nominal_v1
5449293.39816847,5935.122628973487,6479844331.688067,3.712526244882609e+31,1.2086027225082317e+31,5.499782488542968,v44
5474893.39816847,5932.568065878113,6470245078.426724,3.695166241255153e+31,1.2029788703163626e+31,5.501070171848713,v44
5487693.39816847,5931.289348404547,6465460909.752757,3.686523654445498e+31,1.2001865415970218e+31,5.501712653411677,v44
5500493.39816847,5930.011901138622,6460694481.765172,3.677919920242179e+31,1.1974087739939845e+31,5.502353225462537,v44
5510093.39816847,5929.054040048043,6457129174.4462385,3.6714886042851336e+31,1.19533448557559e+31,5.502832684967614,v44
5519693.39816847,5928.096927486576,6453573799.459446,3.6650790494917955e+31,1.1932682818052783e+31,5.503311072482225,v44
5534093.39816847,5926.664301280612,6448264091.618328,3.6555148016954416e+31,1.1901850334812956e+31,5.504026002235822,v44
5548493.39816847,5925.233651731662,6442976621.487079,3.6459997492208857e+31,1.1871197032561704e+31,5.504738523018299,v44
5570093.39816847,5923.094756288207,6435097273.045828,3.6318387211379817e+31,1.182557194804311e+31,5.505801401832027,v44
5591693.39816847,5920.959853119846,6427267038.561373,3.617785007224867e+31,1.1780341240339371e+31,5.506858945520362,v44
5604493.39816847,5919.69420518917,6422642362.646178,3.6094927275113023e+31,1.1753706125547317e+31,5.507484155007703,v44
5617293.39816847,5918.42992007947,6418034563.215447,3.6012373177585096e+31,1.1727206973360714e+31,5.508107530851183,v44
5636493.39816847,5916.538842612811,6411162469.981464,3.5889387486273623e+31,1.1687727959267216e+31,5.509038068420564,v44
5655693.39816847,5914.651168091553,6404327982.498115,3.576722735424544e+31,1.164854888951315e+31,5.509964503657063,v44
5668493.39816847,5913.3928510458445,6399787089.497518,3.5686140438886107e+31,1.162258332054297e+31,5.510580582111422,v44
5681293.39816847,5912.135993644818,6395262588.032975,3.5605412734822894e+31,1.159674878602456e+31,5.511194871590819,v44
5690893.39816847,5911.193590215629,6391878004.477436,3.55450628118666e+31,1.1577454120288863e+31,5.5116546791562095,v44
5700493.39816847,5910.251942773666,6388502579.552828,3.5484911572182154e+31,1.1558232251049378e+31,5.512113485040207,v44
5714893.39816847,5908.8424219984145,6383460941.043016,3.539514082564848e+31,1.1529544324446097e+31,5.5127992232651115,v44
5729293.39816847,5907.434806853719,6378439808.2975,3.5305817663503146e+31,1.1501017807362166e+31,5.513482710905278,v44
5750893.39816847,5905.3302023101605,6370955886.358152,3.5172848635218453e+31,1.1458548393052958e+31,5.514502438099385,v44
5772493.39816847,5903.22989336982,6363517189.705878,3.504086594639749e+31,1.1416434535268171e+31,5.515517190812523,v44
5785293.39816847,5901.984934624571,6359123345.887231,3.496298347016046e+31,1.1391629535116902e+31,5.516117136144723,v44
5798093.39816847,5900.741327928555,6354745056.794837,3.4885437332314238e+31,1.1366947197932263e+31,5.516715370075717,v44
5807693.39816847,5899.808920663531,6351469689.5471115,3.4827463462089076e+31,1.1348511428445695e+31,5.517163174235114,v44
5817293.39816847,5898.87727565781,6348203015.238834,3.4769677164272855e+31,1.1330143818926997e+31,5.51761001997375,v44
5831693.39816847,5897.482654698104,6343323402.9435425,3.4683426543608844e+31,1.1302728223769964e+31,5.51827792664731,v44
5846093.39816847,5896.0899454527025,6338463251.608488,3.459759851383558e+31,1.1275463800020835e+31,5.518943680477386,v44
5856893.39816847,5895.045864048922,6334828536.153629,3.453345912328483e+31,1.1255109049872445e+31,5.519441905227529,v44
5867693.39816847,5894.002773005138,6331204616.148863,3.446955233500266e+31,1.1234838215803057e+31,5.519938934876812,v44
5883893.39816847,5892.441896713943,6325793970.6530695,3.4374225504746065e+31,1.1204599145186885e+31,5.5206815480988585,v44
5900093.39816847,5890.883447822781,6320407343.355406,3.4279419556891676e+31,1.11745459077235e+31,5.521421496038903,v44
5912243.39816847,5889.715230686813,6316380191.551487,3.420860108122341e+31,1.1152120862358637e+31,5.521975108216241,v44
5924393.39816847,5888.54833984584,6312366322.874141,3.4138070213843977e+31,1.1129798816003377e+31,5.5225272456985675,v44
5942618.39816847,5886.802680734379,6306376558.00812,3.4032928001117325e+31,1.1096520879755717e+31,5.523351835611885,v44
5960843.39816847,5885.05972578875,6300416405.03145,3.392841775446038e+31,1.1063470621402702e+31,5.52417312672042,v44
5973643.39816847,5883.835969101793,6296244090.33654,3.385532136286209e+31,1.1040384894525092e+31,5.524748521545324,v44
5986443.39816847,5882.613629507898,6292086130.98391,3.378253363827206e+31,1.1017409707344803e+31,5.525322316111164,v44
6005643.39816847,5880.78525300762,6285882731.587719,3.367405622005012e+31,1.098316711839994e+31,5.526179084759483,coolg580_nominal_v1
6024843.39816847,5878.96022149152,6279711238.327784,3.3566266249105724e+31,1.0949168694170186e+31,5.527032286188661,coolg580_nominal_v1
6037643.39816847,5877.743793250149,6275610061.272321,3.3494701215814336e+31,1.0926627862118692e+31,5.5275997327988575,coolg580_nominal_v1
6050443.39816847,5876.528724317556,6271522821.041239,3.342343396255535e+31,1.0904193819053546e+31,5.528165620147946,coolg580_nominal_v1
6069643.39816847,5874.71110922137,6265424554.509981,3.331721334228109e+31,1.0870755607928915e+31,5.529010624480578,coolg580_nominal_v1
6088843.39816847,5872.897705686681,6259357836.847785,3.3211684708506593e+31,1.0837553347931138e+31,5.529852073737798,coolg580_nominal_v1
6101643.39816847,5871.851812380427,6255402533.069389,3.3146102653219203e+31,1.0815543534995233e+31,5.530401110750614,coolg580_nominal_v1
